,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
243,(주)한국정보공작소,[기업부설연구소] AI 기반 비전시스템 개발 분야 정규직 모집,",경력1년↑,초대졸↑,정규직","IoT,빅데이터,머신러닝,AI(인공지능),Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47797526&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
244,(주)헤링스,머신러닝 엔지니어 채용,",경력 3~6년,대졸↑,정규직","딥러닝,빅데이터,머신러닝,AI(인공지능),헬스케어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47930366&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
245,(주)넥슨코리아,[인텔리전스랩스] 플랫폼 SDK 개발자 (Unity/Unreal),",경력3년↑,학력무관,정규직","iOS,SDK,Java,Linux,C#",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47671198&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
246,(주)에스피에이치,"DW 아키텍쳐, 컨설턴트,  PL급, Cloud전문가 ",",경력 3~15년,대졸↑,정규직","딥러닝,아키텍쳐,SQL,ETL,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43485883&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
247,(주)업스테이지,[Upstage] AI Solution Reliability Engineer,",경력 2~10년,학력무관,정규직","딥러닝,AI(인공지능),Windows,Python,OCR",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45820606&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
248,(주)시스콘로보틱스,자율주행 모바일 로봇 Software Engineer [신입/경력],",경력무관,대졸↑,정규직","딥러닝,유지보수,Python,모델링,미들웨어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47871467&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
249,씨드로닉스(주),Back-end 개발자 (AI 데이터플랫폼) (2년 이상),",경력 2~10년,학력무관,정규직","딥러닝,PostgreSQL,Python,RDBMS,API",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47642130&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
250,(주)베스텔라랩,[베스텔라랩] 영상분석 개발자(경기/대구)(병특가능),",경력 2~10년,초대졸↑,정규직","딥러닝,Spring,SpringBoot,Python,IoT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47381080&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
251,씨에스캠(주),머신비젼 SW 개발 신입/경력 채용,",경력무관,대졸↑,정규직","딥러닝,알고리즘,영상처리,S/W,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47883289&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
252,(주)티맥스메타에이아이,[TmaxMetaAI] 개발 연구원 채용,",경력무관,대졸↑,정규직","딥러닝,아키텍쳐,Redux,Android,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47966664&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
253,오케스트로(주),Back-end Developer (Kubernetes Platform),",경력 3~10년,학력무관,정규직","딥러닝,Spring,SpringBoot,PostgreSQL,SQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47170432&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
254,한국딥러닝(주),[한국딥러닝] 인공지능 학습용 데이터 댐 구축사업 총괄 PM 채용,",경력1년↑,대졸↑,정규직","서비스기획,기획,PM(프로젝트매니저),경영기획,인공지능학습용데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47806046&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
255,(주)경우시스테크,Linux시스템 개발자 채용,",경력무관,초대졸↑,정규직","딥러닝,임베디드리눅스,유지보수,IoT,Linux",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47699678&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
256,(주)포휴먼테크,머신비전 S/W 및 AI 개발자 채용,",경력무관,학력무관,정규직","딥러닝,유지보수,AI(인공지능),Python,정보통신",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47952470&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
257,(주)페이크아이즈,국방 가상훈련 소프트웨어 인공지능 개발 팀원,",신입·경력,석사↑,정규직","딥러닝,모델링,알고리즘,S/W,블록체인",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47487809&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
258,(주)위메이드,ML Engineer (검색/추천),",경력 3~10년,학력무관,정규직","딥러닝,메타버스,AI(인공지능),Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47640245&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
259,(주)새론솔루션,[경력] 데이터 분석 및 AI 개발자 채용,",경력무관,학력무관,정규직","딥러닝,알고리즘,머신러닝,AI(인공지능),Windows",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47897708&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
260,(주)파이비스,응용 소프트웨어 개발자,",경력1년↑,대졸↑,정규직","딥러닝,S/W,C#,C++,C언어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47638727&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
261,(주)스패셜티,(주)스패셜티 [경력] SW개발자 채용,",경력 2~10년,초대졸↑,정규직","딥러닝,풀스택,메타버스,GIS,SI개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47627032&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
262,(주)가치소프트,2D/3D Vision 및 AI SW개발 프로그래머 채용[세종],",경력무관,대졸↑,정규직","딥러닝,알고리즘,영상처리,이미지프로세싱,C#",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47748854&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
263,메이븐클라우드서비스(주),데이터 엔지니어(경력) 채용,",경력 3~20년,학력무관,정규직","딥러닝,유지보수,ETL,SQL,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47800767&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
264,(주)피엠그로우,모델 개발 경력직 채용공고,",경력10년↑,대졸↑,정규직","딥러닝,AI(인공지능),SQL,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47804821&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
265,주식회사 티시스 아이티,태광그룹 ㈜티시스아이티 2024 IT 기술리더 영입,",경력,초대졸↑,정규직","딥러닝,손익관리,HTML5,모델링,모의해킹",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47404895&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
266,(주)뉴블라코리아,[한화그룹 계열사/뉴블라] Machine Learning Engineer,",경력3년↑,석사↑,정규직","딥러닝,알고리즘,S/W,Docker,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47832211&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
267,(주)디윅스,백엔드 개발자 경력(3년 이상),",경력 3~7년,학력무관,정규직","딥러닝,AI(인공지능),Spring,SpringBoot,RestAPI",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47898325&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
268,(주)안티그래비티,[부피 알고리즘] 데이터 사이언티스트,",경력 3~20년,석사↑,정규직","딥러닝,AI(인공지능),SQL,Python,Scala",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42913843&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
269,(주)한국디지털트윈연구소,SW 개발자 (전문연구요원 병역특례) 채용,",경력무관,석사↑,전문연구요원·현역","딥러닝,SVN,S/W,Java,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47881016&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
270,(주)칩스앤미디어,NPU SW Engineer(전문연구요원),",경력 2~8년,대졸↑,정규직","딥러닝,알고리즘,S/W,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47111132&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
271,주식회사 이지서티,클라우드 SW개발 및 엔지니어 채용공고,",경력,대졸↑,정규직","딥러닝,ETL,Pro-C,모델링,크롤링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47897892&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
272,(주)넥슨코리아,[인텔리전스랩스] 분석지원팀 데이터 엔지니어,",경력무관,학력무관,정규직","AI(인공지능),ETL,SQL,Python,모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47865939&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
273,(주)아크릴,[아크릴] 백엔드 개발자 경력직 채용 (팀원급 및 팀장급),",경력3년↑,대졸↑,정규직","딥러닝,Python,API,챗봇,Azure",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47889448&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
274,(주)더매트릭스,인공지능(AI) 개발자,",경력 2~5년,고졸↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47933055&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
275,(주)엑스큐어넷,"IT 보안솔루션 개발자 채용(백엔드개발, 프론트엔드개발)",",경력 2~15년,초대졸↑,정규직","딥러닝,유지보수,Spring,모델링,React",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47607326&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
276,(주)엘로이랩,[AI 초분광 솔루션] AI연구소 AI Researcher 채용(경력),",경력,석사↑,정규직","딥러닝,SI개발,S/W,C#,C++",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47616807&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
277,(주)자이온아이티에스,파이썬 개발자 (5년차 이상),",경력 5~8년,학력무관,정규직","딥러닝,PostgreSQL,Python,SaaS,RDBMS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47733346&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
278,(주)칩스앤미디어,NPU HW Engineer(전문연구요원),",경력 2~8년,대졸↑,정규직","딥러닝,알고리즘,임베디드리눅스,H/W,임베디드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44722816&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
279,(주)닷밀,[닷밀] AI/딥러닝 문화콘텐츠 기술연구원 [전문연구요원 가능],",경력무관,학력무관,정규직·전문연구요원","딥러닝,알고리즘,R,R&D,R&D기획",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47815771&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
280,(주)서경산업,응용 소프트웨어 개발자 채용,",경력3년↑,초대졸↑,정규직","S/W,WPF,앱개발,통신",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47857582&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
281,(주)라온로드,서버/백엔드  경력 개발자,",경력 2~10년,대졸↑,정규직","딥러닝,PostgreSQL,SQL,MariaDB,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47432456&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
282,텔코웨어(주),Media Server 개발 경력사원 채용,",경력 5~10년,대졸↑,정규직","딥러닝,Windows,PostgreSQL,MariaDB,RDBMS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47872862&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
283,(주)인디비정보시스템,AI Engineer 경력자 채용,",경력 2~3년,학력무관,계약직","딥러닝,GCP,AWS,Tensorflow,클라우드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47945758&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
284,(주)아이스크림아트,AI 연구소 - AI기반 연구팀 경력직 채용,",경력 2~10년,대졸↑,정규직","딥러닝,모델링,DevOps,Tensorflow,Linux",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47816534&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
285,코가로보틱스(주),[자율주행 R&D] 자율주행로봇 SW / 알고리즘 개발자 채용,",경력무관,대졸↑,정규직","딥러닝,R,미들웨어,IoT,MCU",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47659403&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
286,이에스이(주),백엔드 개발자 모집,",경력 3~10년,초대졸↑,정규직","딥러닝,Spring,Redis,PostgreSQL,SpringBoot",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47936032&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
287,(주)넥슨코리아,[인텔리전스랩스] 선행프로덕트팀 백엔드 개발자 (Python/Go),",경력5년↓,학력무관,정규직","알고리즘,GCP,R,AWS,클라우드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47833580&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
288,(주)마크클라우드,마크클라우드 솔루션 개발자 채용 (신입 / 경력),",경력무관,대졸↑,정규직","딥러닝,AI(인공지능),Python,MariaDB,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47655980&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
289,롯데정보통신(주),[Data&AI사업팀] Data Analytics ,",경력 7~10년,대졸↑,정규직","딥러닝,헬스케어,정보통신,RDBMS,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47884595&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
290,(주)클래스팅,ML Ops 엔지니어,",경력2년↑,학력무관,정규직","딥러닝,Git,Docker,머신러닝,소프트웨어개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47762848&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
291,(주)씨어스테크놀로지,의료기기 알고리즘 개발자 신입/경력 채용,",신입·경력,대졸↑,정규직","딥러닝,알고리즘,S/W,Tensorflow,헬스케어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47828423&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
292,(주)아이브,Machine vision Application Engineer 채용,",경력 3~10년,대졸↑,정규직","딥러닝,S/W,OpenCV,모델링,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45585385&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
293,(주)다이얼로그디자인에이전시,[3년 이상] AI/NLP R&D Engineer,",경력 3~5년,대졸↑,정규직","딥러닝,AI(인공지능),인터페이스,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47300095&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
294,(주)디윅스,[(주)디윅스] 기술연구소 백엔드 개발자 경력 채용,",경력 3~7년,학력무관,정규직","딥러닝,아키텍쳐,AI(인공지능),Spring,SpringBoot",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47898103&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
295,(주)비버웍스,[비버웍스] Data Scientist 모집,",신입·경력,학력무관,정규직","딥러닝,SQL,OpenCV,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47638490&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
296,(주)미리디,[미리캔버스] AI 모델 연구 (ML Researcher),",경력 3~10년,석사↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47105617&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=aaac9d44-6624-4aee-b795-44d85239b5e0
